,AAPL,MSFT,GOOGL,NVDA,META,AMZN,JPM,GS,BAC,MS,XOM,CVX,COP,JNJ,PFE,UNH,ABBV,TSLA,WMT,BA
2018-01-02,40.26708221435547,78.69989776611328,53.18886947631836,4.922529697418213,179.84071350097656,59.45050048828125,85.90126037597656,212.20901489257812,24.510150909423828,40.621429443359375,58.185462951660156,88.64048767089844,42.04248046875,110.13081359863281,23.443439483642578,191.993896484375,68.77315521240234,21.368667602539062,28.800235748291016,282.88641357421875
2018-01-03,40.26005935668945,79.06615447998047,54.0963134765625,5.246501445770264,183.06243896484375,60.209999084472656,85.98881530761719,210.23355102539062,24.428171157836914,40.730403900146484,59.32825469970703,89.2866439819336,42.817665100097656,111.18284606933594,23.617145538330078,194.00794982910156,69.849365234375,21.149999618530273,29.051467895507812,283.8012390136719
2018-01-04,40.44706726074219,79.76206970214844,54.30644989013672,5.274155616760254,182.72540283203125,60.47949981689453,87.22063446044922,213.17178344726562,24.74787139892578,41.35305404663086,59.41036605834961,89.00872802734375,43.3116569519043,111.17491149902344,23.668611526489258,194.85000610351562,69.45103454589844,20.974666595458984,29.07775115966797,282.724365234375
2018-01-05,40.907569885253906,80.75094604492188,55.02656555175781,5.318850040435791,185.22344970703125,61.457000732421875,86.66069793701172,212.08453369140625,24.862634658813477,41.33749771118164,59.362464904785156,88.86284637451172,43.22804641723633,112.092529296875,23.713647842407227,198.56558227539062,70.6600112915039,21.10533332824707,29.250104904174805,294.32232666015625
2018-01-08,40.75564193725586,80.83336639404297,55.22084045410156,5.481823921203613,186.6409912109375,62.34349822998047,86.78871154785156,209.005126953125,24.69049072265625,41.166259765625,59.62935256958008,89.30055236816406,43.668846130371094,112.23486328125,23.449874877929688,195.1190948486328,69.52790069580078,22.42733383178711,29.682437896728516,295.57073974609375
2018-01-09,40.750953674316406,80.7784194946289,55.150474548339844,5.480340957641602,186.2345733642578,62.6349983215332,87.22865295410156,210.77308654785156,24.813451766967773,41.485382080078125,59.376155853271484,88.82115173339844,44.02604293823242,114.01464080810547,23.42413902282715,196.0914306640625,70.05204010009766,22.246000289916992,29.32605743408203,303.4615173339844
2018-01-10,40.74159622192383,80.41214752197266,55.019134521484375,5.523306846618652,186.204833984375,62.71649932861328,88.18852233886719,211.09677124023438,25.042970657348633,41.97573471069336,58.90399932861328,89.390869140625,43.81324768066406,113.88014221191406,23.462736129760742,194.63299560546875,69.66767120361328,22.31999969482422,29.11572265625,305.20550537109375
2018-01-11,40.9730224609375,80.65022277832031,55.11379623413086,5.533186912536621,186.13543701171875,63.83399963378906,88.66044616699219,211.7608184814453,25.133150100708008,42.18588638305664,59.485652923583984,92.10746765136719,44.97602844238281,114.52876281738281,23.52064323425293,195.6660919189453,69.8718032836914,22.530000686645508,29.217971801757812,312.6960144042969
2018-01-12,41.396121978759766,82.04203033447266,56.03561782836914,5.506021976470947,177.80856323242188,65.26000213623047,90.12428283691406,213.3378448486328,25.567611694335938,42.90196228027344,59.889381408691406,92.82307434082031,45.6372184753418,115.2960433959961,23.50777244567871,198.48745727539062,70.62491607666016,22.4146671295166,29.466276168823242,320.40570068359375
2018-01-16,41.185733795166016,80.89745330810547,56.03810501098633,5.435153961181641,176.8370819091797,65.24299621582031,89.80431365966797,214.5247802734375,25.608592987060547,42.49721908569336,59.51304244995117,91.7183837890625,44.71762466430664,116.1661376953125,23.546375274658203,202.18569946289062,72.13821411132812,22.67066764831543,29.413684844970703,319.40509033203125
2018-01-17,41.8659782409668,82.5364761352539,56.454402923583984,5.548986911773682,176.05398559570312,64.75,90.3802490234375,210.5323944091797,25.55941390991211,43.08097457885742,60.21784210205078,91.9615478515625,45.49281692504883,116.26104736328125,23.919517517089844,206.9863739013672,73.45441436767578,23.143999099731445,30.000858306884766,334.5100402832031
2018-01-18,41.903377532958984,82.49984741210938,56.299285888671875,5.5420732498168945,178.2348175048828,64.66600036621094,90.59619903564453,208.30796813964844,25.805335998535156,43.46236038208008,59.82781219482422,91.42658996582031,45.41682052612305,116.21358489990234,23.797273635864258,211.09255981445312,73.0672836303711,22.971332550048828,30.46824836730957,324.1700439453125
2018-01-19,41.71636962890625,82.40827178955078,56.6724739074707,5.682084083557129,179.71182250976562,64.72899627685547,90.39620971679688,212.58253479003906,26.002073287963867,44.7232666015625,59.63618469238281,91.22510528564453,45.409217834472656,116.5616455078125,23.765108108520508,211.25753784179688,73.65149688720703,23.334667205810547,30.552959442138672,321.85430908203125
2018-01-22,41.375083923339844,83.88247680664062,57.69639205932617,5.770483016967773,183.75633239746094,66.3655014038086,91.45208740234375,217.06459045410156,26.182409286499023,44.64543533325195,60.38893127441406,92.1004867553711,46.10840606689453,117.17861938476562,23.75868034362793,211.43980407714844,74.95362091064453,23.437332153320312,30.80418586730957,322.1116027832031
2018-01-23,41.38444519042969,84.14801025390625,58.2916145324707,5.899381160736084,187.70167541503906,68.12699890136719,91.35613250732422,215.87765502929688,26.166019439697266,44.29518127441406,60.423126220703125,91.03053283691406,45.9564208984375,112.18743896484375,23.687911987304688,212.87225341796875,74.17234802246094,23.519332885742188,30.935644149780273,319.8148498535156
2018-01-24,40.72524642944336,84.07476043701172,58.049766540527344,5.822585582733154,184.92608642578125,67.87550354003906,92.5239486694336,220.5174560546875,26.305368423461914,44.552032470703125,60.580509185791016,91.28763580322266,45.97161865234375,112.37725830078125,23.75868034362793,212.55970764160156,74.26383972167969,23.05933380126953,30.903501510620117,318.95721435546875
2018-01-25,39.99826431274414,84.54174041748047,58.587486267089844,5.836164951324463,185.8479766845703,68.89749908447266,92.5479507446289,223.29798889160156,26.305368423461914,44.21734619140625,60.47102737426758,90.77347564697266,45.20402145385742,114.22029876708984,23.951684951782227,212.84619140625,76.22763061523438,22.50933265686035,31.140125274658203,326.9814147949219
2018-01-26,40.09177017211914,86.12582397460938,58.85610580444336,6.0085225105285645,188.3460235595703,70.10250091552734,93.04388427734375,222.55926513671875,26.395544052124023,44.83223342895508,60.90214538574219,91.14865112304688,45.895599365234375,114.9559326171875,25.09684181213379,215.70230102539062,86.72211456298828,22.856666564941406,31.66301727294922,327.0862121582031
2018-01-29,39.26192092895508,85.99761199951172,58.802581787109375,6.095442771911621,184.36102294921875,70.88400268554688,92.9478988647461,226.16148376464844,26.461124420166016,44.71548843383789,60.22468185424805,89.26580047607422,45.340816497802734,113.65077209472656,25.103267669677734,214.78211975097656,86.0886459350586,23.302000045776367,32.00188446044922,324.7990417480469
2018-01-30,39.03050231933594,84.91715240478516,58.35108947753906,5.993459701538086,185.49107360839844,71.89099884033203,92.07601165771484,223.22323608398438,26.133228302001953,44.24644088745117,59.38301086425781,87.00776672363281,44.4288330078125,112.66200256347656,24.318387985229492,205.44110107421875,81.56285095214844,23.05466651916504,31.470224380493164,321.8352355957031
2018-01-31,39.13803482055664,86.99566650390625,58.59146499633789,6.069514274597168,185.2631072998047,72.54450225830078,92.5239486694336,222.35171508789062,26.231597900390625,44.20734786987305,59.73883819580078,87.09112548828125,44.69483184814453,109.30821228027344,23.82944679260254,205.553955078125,78.98670196533203,23.62066650390625,31.140125274658203,337.71209716796875
2018-02-01,39.2198486328125,86.30894470214844,58.56023025512695,5.938640594482422,191.4091339111328,69.5,93.48381805419922,225.95404052734375,26.64146614074707,44.910926818847656,60.95004653930664,87.24397277832031,45.105228424072266,110.75572204589844,23.913860321044922,204.19967651367188,81.88661193847656,23.28333282470703,30.82463836669922,340.1613464355469
2018-02-02,37.518089294433594,84.03813171386719,55.4681510925293,5.7662858963012695,188.62359619140625,71.49749755859375,91.412109375,215.83612060546875,26.190603256225586,43.37089157104492,57.84333038330078,82.387451171875,43.86643981933594,108.90473937988281,23.771011352539062,201.3001708984375,81.0630874633789,22.916667938232422,30.520830154418945,332.5087585449219
2018-02-05,36.58072280883789,80.57698822021484,52.652618408203125,5.276872158050537,179.68209838867188,69.5,87.02867126464844,206.76412963867188,24.805252075195312,41.08039855957031,54.55188751220703,78.24652099609375,42.513671875,103.13837432861328,22.51136016845703,191.00424194335938,77.07926940917969,22.208667755126953,29.238412857055664,313.4202880859375
2018-02-06,38.1094970703125,83.6260986328125,53.74492645263672,5.570224761962891,183.6968231201172,72.14199829101562,89.67633056640625,214.723876953125,25.5758056640625,42.471893310546875,53.61439895629883,81.41474914550781,42.513671875,104.27742004394531,22.907438278198242,195.4836883544922,78.26879119873047,22.264667510986328,29.47504234313965,324.8847961425781
2018-02-07,37.29368591308594,82.0511703491211,52.30668258666992,5.649733543395996,178.6114959716797,70.83899688720703,90.28425598144531,213.39596557617188,25.616796493530273,42.64387130737305,52.64954376220703,80.10162353515625,42.27808380126953,103.9531021118164,22.712644577026367,196.0393829345703,79.97212219238281,23.0,30.044673919677734,331.7558898925781
2018-02-08,36.26749801635742,77.83919525146484,49.94265365600586,5.371198654174805,170.0863800048828,67.5250015258789,86.29277038574219,204.4732666015625,24.378995895385742,40.48627471923828,52.054222106933594,78.0241928100586,40.461708068847656,99.95063781738281,21.836084365844727,187.9136962890625,76.35430145263672,21.01533317565918,29.217971801757812,315.7144470214844
2018-02-09,36.71108627319336,80.7418212890625,51.853702545166016,5.7307281494140625,174.57693481445312,66.9800033569336,88.02055358886719,206.92184448242188,24.862634658813477,40.759883880615234,52.38603591918945,78.8579330444336,39.74729919433594,102.45809173583984,22.18022346496582,191.8202667236328,78.33918762207031,20.69466781616211,29.02808952331543,318.75030517578125
2018-02-12,38.18975830078125,81.61166381835938,52.264564514160156,5.630721569061279,174.8743438720703,69.3115005493164,89.38035583496094,210.12567138671875,25.510229110717773,41.768333435058594,52.828453063964844,79.19143676757812,40.80936813354492,103.04347229003906,22.504863739013672,195.92648315429688,78.78260040283203,21.048667907714844,29.080669403076172,329.25628662109375
2018-02-13,38.57233428955078,82.25263214111328,52.243736267089844,5.74431037902832,171.64268493652344,70.72550201416016,89.93229675292969,212.09278869628906,25.55941390991211,41.737056732177734,52.745513916015625,78.7120361328125,40.7405891418457,102.7982406616211,22.686674118041992,196.751220703125,78.73334503173828,21.577333450317383,29.498411178588867,328.643310546875
2018-02-14,39.28351974487305,83.54053497314453,53.1635856628418,5.961359024047852,177.95726013183594,72.55249786376953,92.01203155517578,217.9443817138672,26.231597900390625,43.03473663330078,52.856117248535156,78.94827270507812,42.41392517089844,102.56886291503906,22.849000930786133,198.60897827148438,79.592041015625,21.487333297729492,29.7087345123291,330.26190185546875
2018-02-15,40.602596282958984,85.24242401123047,54.08838653564453,6.086798667907715,178.39341735839844,73.08799743652344,92.39598083496094,222.1774444580078,26.40374183654785,43.308345794677734,52.683292388916016,78.96231079101562,41.67276382446289,103.80281066894531,23.186635971069336,196.21299743652344,80.87306213378906,22.271333694458008,30.15567970275879,341.3807373046875
2018-02-16,40.47114562988281,84.63529968261719,54.29356384277344,6.021115779876709,175.81607055664062,72.43450164794922,91.7320556640625,222.12765502929688,26.20699691772461,43.105098724365234,52.911407470703125,78.68862915039062,41.756813049316406,105.32154083251953,23.543758392333984,199.12115478515625,83.4773178100586,22.365999221801758,30.60845947265625,340.0208435058594
2018-02-20,40.335018157958984,85.29766082763672,54.69451141357422,6.150506973266602,174.47781372070312,73.4175033569336,91.75604248046875,219.8616943359375,26.174213409423828,43.04255676269531,52.36530303955078,77.87467193603516,41.90198516845703,103.51806640625,23.381431579589844,196.7686309814453,83.04093933105469,22.31800079345703,27.491535186767578,338.40234375
2018-02-21,40.15193557739258,84.1661148071289,55.19804382324219,5.9635820388793945,176.3612823486328,74.14600372314453,92.1399917602539,218.625,26.125030517578125,43.07382583618164,51.77079772949219,76.52740478515625,41.06914520263672,102.75872039794922,23.219100952148438,195.44033813476562,82.99166107177734,22.219999313354492,26.73493766784668,337.4637451171875
2018-02-22,40.487586975097656,84.38691711425781,55.00723648071289,5.9831013679504395,177.43186950683594,74.26699829101562,91.97203063964844,216.98985290527344,25.97747230529785,42.886226654052734,52.441341400146484,77.10981750488281,41.95547103881836,102.75872039794922,23.206113815307617,197.14187622070312,82.74533081054688,23.077999114990234,27.100086212158203,340.86358642578125
2018-02-23,41.191715240478516,86.5303726196289,55.908748626708984,6.076498508453369,181.69442749023438,75.0,93.83577728271484,221.422119140625,26.256183624267578,43.832122802734375,53.59578323364258,79.00440216064453,43.590599060058594,104.42770385742188,23.543758392333984,199.80703735351562,83.58290100097656,23.469999313354492,27.135143280029297,341.5722351074219
2018-02-26,42.006160736083984,87.78153991699219,56.6823844909668,6.09255838394165,183.3201446533203,76.09750366210938,95.00361633300781,225.1488800048828,26.575881958007812,44.56695556640625,54.50139236450195,80.41483306884766,43.2391242980957,105.1362075805664,24.082679748535156,203.1926727294922,85.54666900634766,23.827999114990234,27.20233154296875,348.10382080078125
2018-02-27,41.870018005371094,86.6591796875,55.38439178466797,6.079710006713867,179.88035583496094,75.5989990234375,93.87580108642578,222.38497924804688,26.502105712890625,44.340248107910156,53.57505798339844,79.72013092041016,42.65842819213867,104.8177719116211,23.89438247680664,201.8557586669922,83.23802185058594,23.39933204650879,26.73493766784668,349.2147216796875
2018-02-28,41.8066520690918,86.26362609863281,54.71086883544922,5.979396820068359,176.76771545410156,75.62249755859375,92.38796997070312,218.8474884033203,26.31356430053711,43.79302978515625,52.35838317871094,78.53426361083984,41.49701690673828,103.39282989501953,23.576215744018555,196.33453369140625,81.52764892578125,22.87066650390625,26.293838500976562,346.887451171875
2018-03-01,41.07434844970703,85.41725158691406,53.09965133666992,5.737502574920654,174.40841674804688,74.67250061035156,90.73221588134766,213.7285919189453,25.90216827392578,42.59697341918945,51.98508834838867,78.61845397949219,41.168479919433594,101.32306671142578,23.134693145751953,194.85000610351562,80.12698364257812,22.062000274658203,26.02216148376465,334.8970947265625
2018-03-02,41.35835647583008,85.60122680664062,53.730560302734375,5.84448766708374,175.08248901367188,75.01249694824219,90.64419555664062,214.84388732910156,26.025585174560547,42.79241180419922,52.22703552246094,78.3377685546875,41.30601501464844,102.54899597167969,23.342472076416016,195.49240112304688,80.97161102294922,22.341333389282227,25.931604385375977,330.0895080566406
2018-03-05,41.501529693603516,86.14401245117188,54.25688934326172,5.822498321533203,178.82958984375,76.18049621582031,92.0360107421875,219.00563049316406,26.436992645263672,43.37870788574219,52.724761962890625,79.39733123779297,41.25251770019531,103.32117462158203,23.452856063842773,198.26177978515625,81.40799713134766,22.22333335876465,26.285072326660156,337.8276672363281
2018-03-06,41.46632385253906,85.84961700439453,54.56118392944336,5.983347415924072,178.21498107910156,76.88200378417969,92.11601257324219,222.1768341064453,26.420536041259766,44.215179443359375,52.66255187988281,79.74820709228516,41.30601501464844,102.07135772705078,23.297016143798828,196.35186767578125,80.63374328613281,21.8799991607666,26.01632308959961,334.1596984863281
2018-03-07,41.081390380859375,86.34638977050781,55.26197814941406,5.975440979003906,182.1107940673828,77.25,91.77205657958984,220.86170959472656,26.47813606262207,44.465328216552734,51.33526611328125,79.88151550292969,41.31364440917969,102.72413635253906,23.329486846923828,197.2981414794922,80.74637603759766,22.15333366394043,25.630712509155273,332.3592224121094
2018-03-08,41.529685974121094,86.87075805664062,55.97267532348633,5.959133625030518,180.75270080566406,77.59300231933594,91.78005981445312,221.68580627441406,26.494590759277344,44.527862548828125,51.238502502441406,79.53770446777344,40.931602478027344,105.12825012207031,23.699586868286133,195.739013671875,82.35818481445312,21.940000534057617,25.836423873901367,333.97772216796875
2018-03-09,42.24320602416992,88.81185913085938,57.531856536865234,6.06167459487915,183.61752319335938,78.94450378417969,94.41970825195312,225.37306213378906,26.922452926635742,45.8646354675293,51.542659759521484,82.25328063964844,42.07008361816406,106.5134048461914,23.874902725219727,196.3487091064453,83.96297454833984,21.81133270263672,26.071517944335938,339.52276611328125
2018-03-12,42.651607513427734,89.02344512939453,57.784114837646484,6.171131134033203,183.15164184570312,79.91950225830078,94.11576843261719,227.54551696777344,27.021190643310547,46.052268981933594,52.012733459472656,81.95155334472656,41.825592041015625,105.5820083618164,23.771011352539062,194.03189086914062,83.26617431640625,23.034000396728516,25.880502700805664,329.6297912597656
2018-03-13,42.240867614746094,86.85235595703125,56.49455261230469,6.120480060577393,180.29673767089844,79.40899658203125,92.98788452148438,223.5086212158203,26.62624168395996,45.36433029174805,51.52193069458008,81.7199935913086,41.22960662841797,106.95122528076172,23.861915588378906,197.66395568847656,84.28677368164062,22.78933334350586,25.948091506958008,324.34332275390625
2018-03-14,41.88176345825195,86.3371810913086,56.939598083496094,6.145927906036377,182.5865936279297,79.55000305175781,91.94801330566406,220.09597778320312,26.44521713256836,44.55131912231445,50.87902069091797,80.78673553466797,41.22960662841797,105.33522033691406,23.602191925048828,196.30517578125,83.7166519165039,21.775333404541016,25.762958526611328,316.2890930175781
2018-03-15,41.931053161621094,86.64078521728516,57.02485275268555,6.1607537269592285,182.25949096679688,79.11599731445312,92.17998504638672,221.91049194335938,26.412303924560547,44.73112106323242,51.44588088989258,81.10249328613281,41.28308868408203,105.92430114746094,23.751527786254883,199.87625122070312,80.89417266845703,21.706666946411133,25.7159423828125,316.0209045410156
2018-03-16,41.78318786621094,87.02713775634766,56.22246551513672,6.1889190673828125,183.47877502441406,78.58399963378906,92.33999633789062,222.73455810546875,26.46990203857422,44.957820892333984,51.92979049682617,80.97618865966797,41.97074890136719,106.4178466796875,23.881393432617188,198.4652557373047,80.03545379638672,21.42333221435547,26.20374870300293,316.4902038574219
2018-03-19,41.1447639465332,85.45404815673828,54.52006530761719,5.954687118530273,171.057861328125,77.24649810791016,91.6120834350586,218.51449584960938,26.313568115234375,44.52005386352539,51.25924301147461,79.91661071777344,40.931602478027344,103.6794204711914,23.589204788208008,196.0177764892578,78.8530044555664,20.90399932861328,25.698312759399414,317.7256164550781
2018-03-20,41.13069152832031,85.67483520507812,54.308433532714844,6.166682720184326,166.6862335205078,79.32550048828125,91.70005798339844,219.06394958496094,26.313568115234375,44.92655563354492,51.148624420166016,80.34465789794922,41.79501724243164,104.45159912109375,23.589204788208008,197.5245819091797,79.28939056396484,20.703332901000977,25.84524154663086,323.34735107421875
2018-03-21,40.19888687133789,85.0768814086914,54.2192268371582,6.141479969024658,167.91543579101562,79.09300231933594,91.78005981445312,217.94857788085938,26.223058700561523,44.645137786865234,51.87449645996094,82.126953125,43.58295440673828,104.4356689453125,23.550251007080078,194.075439453125,79.14861297607422,21.101999282836914,25.912826538085938,322.8397521972656
2018-03-22,39.630882263183594,82.6021957397461,52.19468307495117,5.975688457489014,163.4546356201172,77.24600219726562,87.94853973388672,210.24942016601562,25.136940002441406,42.7142333984375,50.80989074707031,79.7833023071289,43.170352935791016,101.40267181396484,23.11521339416504,187.44712829589844,69.04827880859375,20.606666564941406,25.60721206665039,306.089599609375
2018-03-23,38.71316909790039,80.2011489868164,50.87636947631836,5.756280422210693,158.00247192382812,74.77799987792969,85.59685516357422,204.14004516601562,24.001466751098633,40.70515441894531,50.388206481933594,79.278076171875,44.11781692504883,99.58763122558594,22.394485473632812,185.13026428222656,68.5978012084961,20.1026668548584,25.101770401000977,307.4207458496094
2018-03-26,40.55094909667969,86.27279663085938,52.24126434326172,6.040670871734619,158.66668701171875,77.79299926757812,88.23651885986328,212.14715576171875,25.046432495117188,42.44844055175781,51.155521392822266,80.94108581542969,45.14167404174805,101.41064453125,22.751605987548828,190.8092041015625,67.06338500976562,20.278667449951172,25.71299934387207,315.0535888671875
2018-03-27,39.51118850708008,82.30783081054688,49.904483795166016,5.572202682495117,150.8948974609375,74.85250091552734,86.52473449707031,205.80471801757812,24.289453506469727,41.5494384765625,50.94815444946289,80.45695495605469,45.1875114440918,101.267333984375,22.732118606567383,189.8423614501953,64.76180267333984,18.61199951171875,25.28689956665039,307.5356750488281
2018-03-28,39.074615478515625,82.23421478271484,49.817264556884766,5.469170093536377,151.69786071777344,71.57099914550781,86.38874053955078,207.5609588623047,24.18248176574707,41.361820220947266,50.33290100097656,78.66056823730469,44.87424850463867,101.45840454101562,22.920425415039062,190.312744140625,66.35248565673828,17.185333251953125,25.792343139648438,306.4822998046875
2018-03-29,39.37974166870117,83.96371459960938,51.401206970214844,5.722182273864746,158.39898681640625,72.36699676513672,87.96456146240234,209.63343811035156,24.676172256469727,42.18264389038086,51.57722091674805,80.02184295654297,45.30213165283203,102.0156478881836,23.043790817260742,186.39321899414062,66.61998748779297,17.742000579833984,26.144975662231445,314.009765625
2018-04-02,39.1215705871582,81.43385314941406,50.186485290527344,5.461758136749268,154.0373077392578,68.59950256347656,86.26878356933594,205.87962341308594,24.11665916442871,41.213294982910156,50.616329193115234,78.75882720947266,44.38523864746094,99.15776824951172,22.758100509643555,189.18038940429688,64.37466430664062,16.832000732421875,25.139970779418945,308.7998962402344
2018-04-03,39.52292251586914,82.52859497070312,50.486324310302734,5.568002700805664,154.75103759765625,69.60250091552734,87.4526138305664,208.5680694580078,24.347043991088867,41.56508255004883,51.86066818237305,80.57621765136719,45.86754608154297,102.17485809326172,23.167160034179688,195.60836791992188,63.76232147216797,17.8353328704834,25.507295608520508,316.8254089355469
2018-04-04,40.27867889404297,84.93889617919922,51.03298568725586,5.589993476867676,153.7498321533203,70.52850341796875,88.78044891357422,210.26605224609375,24.58565902709961,41.955936431884766,51.75696563720703,80.33061981201172,45.50843048095703,103.81475830078125,23.459346771240234,199.27528381347656,65.4163818359375,19.12933349609375,25.630720138549805,313.5883483886719
2018-04-05,40.55799102783203,84.98485565185547,51.17818832397461,5.469910621643066,157.95289611816406,72.5875015258789,89.94615936279297,212.92123413085938,24.94770050048828,42.886226654052734,52.55194854736328,82.30239868164062,46.196109771728516,104.0535659790039,23.199628829956055,199.51919555664062,64.90257263183594,20.381332397460938,25.804101943969727,322.1692810058594
2018-04-06,39.52056884765625,83.00698852539062,50.05366134643555,5.293740749359131,155.83155822753906,70.2614974975586,87.70315551757812,208.0603790283203,24.379961013793945,41.463443756103516,51.75696563720703,80.52710723876953,45.27920913696289,101.97583770751953,22.836015701293945,195.06837463378906,63.19218063354492,19.953332901000977,25.474973678588867,312.32421875
2018-04-09,39.912540435791016,83.50374603271484,50.55621337890625,5.322402477264404,156.55519104003906,70.30400085449219,88.7563247680664,209.90814208984375,24.577438354492188,41.70579147338867,51.75696563720703,81.38317108154297,46.3183479309082,103.07438659667969,23.024316787719727,193.99705505371094,63.684913635253906,19.310667037963867,25.354488372802734,308.83819580078125
2018-04-10,40.66361999511719,85.44483184814453,51.36949157714844,5.631255149841309,163.60330200195312,71.81099700927734,90.45266723632812,213.5538330078125,25.07935333251953,42.323360443115234,53.27780532836914,83.39701843261719,47.632564544677734,103.68736267089844,23.342472076416016,197.53330993652344,65.89500427246094,20.31333351135254,25.404447555541992,320.6657409667969
2018-04-11,40.47349548339844,84.50647735595703,50.802520751953125,5.589993476867676,164.87217712402344,71.35250091552734,88.93319702148438,210.5324249267578,24.602121353149414,41.22892761230469,53.526668548583984,83.67771911621094,48.312599182128906,103.19380950927734,23.238576889038086,193.27406311035156,65.90908813476562,20.062000274658203,25.245759963989258,313.5116882324219
2018-04-12,40.87250900268555,86.08881378173828,51.40864181518555,5.7965545654296875,162.44351196289062,72.42500305175781,91.14407348632812,216.0675048828125,25.219234466552734,42.096649169921875,53.381492614746094,83.66366577148438,48.32024383544922,103.83065032958984,23.582714080810547,195.312255859375,65.51084899902344,19.60533332824707,25.104705810546875,323.20367431640625
2018-04-13,41.010990142822266,85.62884521484375,51.34669876098633,5.719959259033203,163.0878143310547,71.53949737548828,88.6759033203125,213.0127410888672,24.51983642578125,41.41654968261719,53.810089111328125,84.14785766601562,49.58860778808594,103.98190307617188,23.582714080810547,195.3470458984375,65.30460357666016,20.022666931152344,25.278079986572266,315.3504943847656
2018-04-16,41.266822814941406,86.63157653808594,51.84528350830078,5.7197113037109375,163.39512634277344,72.07499694824219,88.60356140136719,214.64419555664062,24.626802444458008,41.74488067626953,54.29399108886719,84.69518280029297,50.2227897644043,104.889404296875,23.719066619873047,200.60791015625,65.85218811035156,19.413999557495117,25.519046783447266,317.73516845703125
2018-04-17,41.834815979003906,88.37947845458984,53.49365997314453,5.869196891784668,167.19180297851562,75.19149780273438,88.60356140136719,211.106689453125,24.71731185913086,41.61979675292969,54.148841857910156,85.22846984863281,50.81876754760742,103.918212890625,23.589204788208008,207.7761993408203,66.55620574951172,19.179332733154297,25.830541610717773,322.4757995605469
2018-04-18,41.740943908691406,88.71986389160156,53.296905517578125,5.840287208557129,164.9118194580078,76.39199829101562,87.88804626464844,211.4146728515625,24.29767417907715,41.635440826416016,54.76407241821289,86.88449096679688,50.75000762939453,101.67333984375,23.693098068237305,205.90357971191406,67.07537078857422,19.55666732788086,25.733572006225586,326.5747375488281
2018-04-19,40.55799102783203,88.41629028320312,53.99372482299805,5.659176349639893,166.6366424560547,77.84549713134766,89.81753540039062,211.55615234375,24.832509994506836,42.761131286621094,54.90232849121094,86.80730438232422,50.66597366333008,101.5379867553711,23.719066619873047,205.34613037109375,66.14375305175781,20.005332946777344,25.827608108520508,326.2300109863281
2018-04-20,38.896240234375,87.39510345458984,53.39256286621094,5.651024341583252,164.83251953125,76.37449645996094,89.61653900146484,209.71669006347656,24.89832878112793,42.573516845703125,54.61199188232422,85.82493591308594,50.26864242553711,100.82950592041016,23.78399658203125,204.73643493652344,65.85218811035156,19.349332809448242,25.56019401550293,324.34332275390625
2018-04-23,38.78358459472656,87.71710205078125,53.21860122680664,5.531679630279541,164.39634704589844,75.89299774169922,89.18243408203125,205.31369018554688,24.94770050048828,41.932498931884766,55.00603485107422,86.71607971191406,50.03176498413086,100.96484375,23.89438247680664,204.1093292236328,66.2575454711914,18.891332626342773,25.301597595214844,324.506103515625
2018-04-24,38.24374008178711,85.66564178466797,50.682586669921875,5.465463161468506,158.2998809814453,73.00450134277344,88.76437377929688,201.83445739746094,24.840736389160156,41.486907958984375,54.16264724731445,85.98632049560547,49.90187454223633,100.45536041259766,24.063196182250977,204.00477600097656,64.9703598022461,18.8973331451416,25.42795753479004,315.13983154296875
2018-04-25,38.41038513183594,84.92047119140625,50.69993209838867,5.353288173675537,158.2998809814453,73.00849914550781,88.42671203613281,199.1210174560547,24.799596786499023,40.68170928955078,54.957637786865234,86.11262512207031,49.71086120605469,100.90911865234375,23.816463470458984,204.59707641601562,65.3330307006836,18.71266746520996,25.616024017333984,328.35601806640625
2018-04-26,38.54418182373047,86.71437072753906,51.707000732421875,5.564791679382324,172.64393615722656,75.89800262451172,88.51514434814453,199.8368377685547,24.74199676513672,40.80678176879883,55.897789001464844,87.16517639160156,51.17024612426758,101.90419006347656,23.92683982849121,206.45230102539062,69.29412841796875,19.031999588012695,25.842304229736328,328.28900146484375
2018-04-27,38.098228454589844,88.14947509765625,51.11921310424805,5.592215538024902,172.07887268066406,78.63099670410156,87.95237731933594,199.59539794921875,24.807819366455078,40.736087799072266,53.7755241394043,88.84925842285156,49.626800537109375,102.1111831665039,24.02423858642578,209.1959228515625,70.2115249633789,19.60533332824707,25.651287078857422,326.4598083496094
2018-04-30,38.788272857666016,86.03360748291016,50.48136901855469,5.556883335113525,170.5027313232422,78.30650329589844,87.45391845703125,198.37191772460938,24.61857032775879,40.547569274902344,53.747886657714844,87.78968811035156,50.04705047607422,100.69416809082031,23.771011352539062,205.90357971191406,68.66120910644531,19.593332290649414,25.995113372802734,319.449462890625
2018-05-01,39.68958282470703,87.39510345458984,51.58012771606445,5.612229824066162,172.34654235839844,79.11299896240234,87.45391845703125,196.9901885986328,24.643260955810547,40.69682312011719,53.19484329223633,87.61426544189453,50.20750427246094,100.31208038330078,22.985347747802734,206.2955322265625,72.58674621582031,19.994667053222656,25.686553955078125,315.5995178222656
